id_correspondance,old_artisan_url,new_artisan_url,count_old,count_new,count_sum,,new actif
14788,la_charpenterie_des_bois_noirs_-_vallas_et_fils_sas,la_charpenterie_des_bois_noirs_vallas_et_fils_sas,13,,13,,1
14789,defa-bati,defa_bati,2,,2,,1
14790,dumortier_-_merigneux,dumortier_merigneux,10,,10,,1
14791,kefif_ali_-_a_l_ombre_des_bois,kefif_ali_a_l_ombre_des_bois,1,,1,,1
14792,robert_et_trunel,robert_trunel,2,,2,,1
14793,r.b.s._ronat_bois_services,r_b_s_ronat_bois_services,2,,2,,1
14794,mcmh_-_menuiserie_charpente_maurin_herve,mcmh_menuiserie_charpente_maurin_herve,,,0,,1
14795,castellanos_pierre_-_picabois,castellanos_pierre_picabois,17,,17,,1
14796,menui_43_s.a.r.l.,menui_43_s_a_r_l,6,,6,,1
14797,pontier_yves_-_mcpy_menuiserie_charpente,pontier_yves_mcpy_menuiserie_charpente,7,,7,,1
14798,ets_d._michel,ets_d_michel,11,,11,,1
14799,teyssonneyre_jean-pierre,teyssonneyre_jean_pierre,,,0,,1
14800,s.e._ets_valentin,s_e_ets_valentin,8,,8,,1
14801,s.e._boularand,s_e_boularand,2,,2,,1
14802,bsc_-_bati_solaire_concept,bsc_bati_solaire_concept,2,,2,,1
14803,mco_-_guiheneuf,mco_guiheneuf,6,,6,,1
14804,bordi-bois,bordi_bois,15,,15,,1
14805,boito_et_fils_s.e.e.,boito_fils_s_e_e,23,,23,,1
14806,aux_charpentiers_meilhanais_a.c.m.,aux_charpentiers_meilhanais_a_c_m,12,,12,,1
14807,collie_jean-claude_sarl,collie_jean_claude_sarl,23,,23,,1
14808,couffignal_charpente_jean-denis,couffignal_charpente_jean_denis,18,,18,,1
14809,albuisson_-_brun_sarl,albuisson_brun_sarl,19,,19,,1
14810,barbot-bouleau_sarl,barbot_bouleau_sarl,8,,8,,1
14811,acb_-_angevine_de_construction_bois,acb_angevine_de_construction_bois,38,,38,,1
14812,lesurtel_j.c.,lesurtel_j_c,3,,3,,1
14813,briand_construction_bois_-_st_sylvain_d_anjou,briand_construction_bois_st_sylvain_d_anjou,20,,20,,1
14814,lepretre_francois__et_fils,lepretre_francois_fils,3,,3,,1
14815,bobin_s.a.r.l.,bobin_s_a_r_l,29,,29,,1
14816,fevre_et_fils_s.a.r.l.,fevre_et_fils_s_a_r_l,5,,5,,1
14817,m.c.c._s.a.r.l.,m_c_c_s_a_r_l,5,,5,,1
14818,ateliers_c.eco.bois,ateliers_c_eco_bois,5,,5,,1
14819,levant_et_fils_s.a.r.l.,levant_fils_s_a_r_l,1,,1,,1
14820,janin_francois_e.u.r.l.,janin_francois_e_u_r_l,6,,6,,1
14821,dg_-_rocher,dg_rocher,15,,15,,1
14822,bati-bach,bati_bach,27,,27,,1
14823,le_compagnonnage_artisanal_l.c.a.,le_compagnonnage_artisanal_l_c_a,37,,37,,1
14824,madouas-levesque_eurl,madouas_levesque_eurl,,,0,,1
14825,pifflinger_jean_emile_s.a.r.l.,pifflinger_jean_emile_s_a_r_l,2,,2,,1
14826,multitoits_s.a.r.l.,multitoits_s_a_r_l,9,,9,,1
14827,hottier_jean_marc_s.a.,hottier_jean_marc_s_a,22,,22,,1
14828,l_et_m_sarl_-_entreprise_matherat,l_m_sarl_entreprise_matherat,2,,2,,1
14829,lutsen_jean-luc_sarl,lutsen_jean_luc_sarl,3,,3,,1
14830,vanoverschelde_jean-charles,vanoverschelde_jean_charles,2,,2,,1
14831,ville_e_et_g_sarl,ville_e_g_sarl,1,,1,,1
14832,bara_kiecken_-_mnbk,bara_kiecken_mnbk,6,,6,,1
14833,destailleur__sas,destailleur_sas,,,0,,1
14834,foucault_menuiserie_pere_et_fils_sarl,foucault_menuiserie_pere_fils_sarl,,,0,,1
14835,boussin-liegeas,boussin_liegeas,3,,3,,1
14836,trolet_et_fils_-sarl-,trolet_et_fils_sarl,3,,3,,1
14837,wood_et_co,wood_co,9,,9,,1
14838,da_silva_et_cie_sarl_ste_expl._des_ets,da_silva_cie_sarl_ste_expl_des_ets,2,,2,,1
14839,bares_jean-paul_eurl,bares_jean_paul_eurl,16,1,17,,1
14840,suhas-bourras_s.a.r.l.,suhas_bourras_s_a_r_l,2,,2,,1
14841,etchebarne_jean-baptiste,etchebarne_jean_baptiste,2,,2,,1
14842,lauak_bat_s.a.r.l.,lauak_bat_s_a_r_l,3,,3,,1
14843,postel_j._sarl,postel_j_sarl,,,0,,1
14844,etcheverry_sylvain_sarl_ste_expl.,etcheverry_sylvain_sarl_ste_expl,6,,6,,1
14845,besse-camalot,besse_camalot,5,,5,,1
14846,ourtau_s.a.r.l.,ourtau_s_a_r_l,12,,12,,1
14847,brust_sarl_ste_expl.,brust_sarl_ste_expl,8,,8,,1
14848,garate-sansinena,garate_sansinena,8,,8,,1
14849,phagaburu_jean-michel,phagaburu_jean_michel,3,,3,,1
14850,will_jean_pierre_ste_exp.,will_jean_pierre_ste_exp,2,,2,,1
14851,bayard_sarl_-_charpente_-,bayard_sarl_charpente,2,,2,,1
14852,soller_sarl_-_menuiserie,soller_sarl_menuiserie,1,,1,,1
14853,kurtz_claude_s.a.s__.,kurtz_claude_s_a_s,4,,4,,1
14854,m.o.b_alsace,m_o_b_alsace,4,,4,,1
14855,hopfner_sarl-charpente,hopfner_sarl_charpente,10,,10,,1
14856,zanetti_charp._escal.,zanetti_charp_escal,1,,1,,1
14857,wolfhugel_sarl_charpente__.,wolfhugel_sarl_charpente,1,,1,,1
14858,adam_sarl_-_charpente,adam_sarl_charpente,17,,17,,1
14859,taglang_et_fils_-_sarl_-,taglang_fils_sarl,4,,4,,1
14860,g_e_f_c_sas_-_charpente_-,g_e_f_c_sas_charpente,2,,2,,1
14861,cri_const.renov.immobil.gasser,cri_const_renov_immobil_gasser,,,0,,1
14862,kellerer_fils_-_sarl,kellerer_fils_sarl,8,,8,,1
14863,alsacienne_de_charpente_s.a.,alsacienne_de_charpente_s_a,3,,3,,1
14864,gilgert_c.c.z._sarl,gilgert_c_c_z_sarl,15,,15,,1
14865,cescutti_et_fils,cescutti_fils,11,,11,,1
14866,dirrig_et_fils_sarl,dirrig_fils_sarl,5,,5,,1
14867,schmitt_s.e.e._s.a.r.l.,schmitt_s_e_e_s_a_r_l,,,0,,1
14868,bois_et_techniques,bois_techniques,12,,12,,1
14869,charpente_-_habitat_bois_dufour_et_associes,charpente_habitat_bois_dufour_associes,10,,10,,1
14870,champalle_et_fils,champalle_fils,24,,24,,1
14871,sas_guy_barge_-_emmanuel_pelisson,sas_guy_barge_emmanuel_pelisson,2,,2,,1
14872,da_silva_j.f._sarl,da_silva_j_f_sarl,10,,10,,1
14873,sarl_jemat_-_entreprise_denos,sarl_jemat_entreprise_denos,1,,1,,1
14874,chenu_a._see_charpente_et_couverture,chenu_a_see_charpente_et_couverture,2,,2,,1
14875,qualitech-bois_sarl,qualitech_bois_sarl,28,,28,,1
14876,breband_et_fils_menuiserie-charpente_sarl,breband_et_fils_menuiserie_charpente_sarl,,,0,,1
14877,ravanel_simond_menuiserie-charpente,ravanel_simond_menuiserie_charpente,,,0,,1
14878,humbert_et_fils,humbert_fils,,,0,,1
14879,socquet-clerc_louis_sarl,socquet_clerc_louis_sarl,,,0,,1
14880,grosset_-_janin_freres_s.a.s.u.,grosset_janin_freres_s_a_s_u,11,,11,,1
14881,les_fils_de_a._briffod,les_fils_de_a_briffod,7,,7,,1
14882,cart_bruno_et_patrice,cart_bruno_patrice,,,0,,1
14883,menuiserie_charpente_j.c_gachet,menuiserie_charpente_j_c_gachet,,,0,,1
14884,perret-jeanneret_et_cie,perret_jeanneret_et_cie,,,0,,1
14885,entreprise_duchesne_-_escaliers,entreprise_duchesne_escaliers,1040,3,1043,,1
14886,fonseca_et_fils_sarl,fonseca_fils_sarl,5,,5,,1
14887,a._fortier_sas,a_fortier_sas,17,,17,,1
14888,francilienne_de_toiture_et_services,francilienne_de_toiture_services,,,0,,1
14889,b.y.p.,b_y_p,9,,9,,1
14890,charpente_habitat_et_couverture_sasu,charpente_habitat_couverture_sasu,4,,4,,1
